contract_version,is_synthetic,source,ingested_at,mine_code,blast_id,planned_at,executed_at,delay_hours,bench_or_level,holes_charged,explosive_kg,tonnes_broken,mean_fragmentation_cm,outcome
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143205,MOIL-BAL-01,MOIL-BAL-01-BL-00238,2024-05-15T06:00:00,2024-05-15T06:00:00,0.0,L2,53,481.5,2592.0,9.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143211,MOIL-BAL-01,MOIL-BAL-01-BL-00239,2024-05-16T06:00:00,2024-05-16T06:00:00,0.0,L3,23,88.0,795.9,11.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143217,MOIL-BAL-01,MOIL-BAL-01-BL-00240,2024-05-17T06:00:00,2024-05-17T09:03:48.563377,3.06,L2,81,273.2,2167.1,27.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143224,MOIL-BAL-01,MOIL-BAL-01-BL-00241,2024-05-18T06:00:00,2024-05-18T16:33:25.349039,10.56,L7,25,195.6,965.9,4.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143230,MOIL-BAL-01,MOIL-BAL-01-BL-00242,2024-05-19T06:00:00,2024-05-19T06:00:00,0.0,L2,35,642.5,1712.1,12.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143237,MOIL-BAL-01,MOIL-BAL-01-BL-00243,2024-05-20T06:00:00,2024-05-20T11:32:00.004605,5.53,L7,51,973.0,1168.5,13.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143243,MOIL-BAL-01,MOIL-BAL-01-BL-00244,2024-05-21T06:00:00,2024-05-21T06:00:00,0.0,L5,35,266.6,979.4,26.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143249,MOIL-BAL-01,MOIL-BAL-01-BL-00245,2024-05-22T06:00:00,2024-05-22T06:00:00,0.0,L5,60,405.2,1603.2,13.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143255,MOIL-BAL-01,MOIL-BAL-01-BL-00246,2024-05-23T06:00:00,2024-05-23T06:00:00,0.0,L1,47,146.9,1624.9,27.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143261,MOIL-BAL-01,MOIL-BAL-01-BL-00247,2024-05-24T06:00:00,2024-05-24T06:00:00,0.0,L6,62,213.3,4157.8,11.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143267,MOIL-BAL-01,MOIL-BAL-01-BL-00248,2024-05-25T06:00:00,2024-05-25T06:00:00,0.0,L3,20,511.3,1639.8,23.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143273,MOIL-BAL-01,MOIL-BAL-01-BL-00249,2024-05-26T06:00:00,2024-05-26T06:00:00,0.0,L7,57,379.6,1454.2,23.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143279,MOIL-BAL-01,MOIL-BAL-01-BL-00250,2024-05-27T06:00:00,2024-05-27T06:00:00,0.0,L8,44,285.5,3820.7,29.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143287,MOIL-BAL-01,MOIL-BAL-01-BL-00251,2024-05-28T06:00:00,2024-05-28T06:00:00,0.0,L2,29,163.5,1779.4,20.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143293,MOIL-BAL-01,MOIL-BAL-01-BL-00252,2024-05-29T06:00:00,2024-05-29T06:00:00,0.0,L4,65,671.1,2823.4,7.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143299,MOIL-BAL-01,MOIL-BAL-01-BL-00253,2024-05-30T06:00:00,2024-05-30T06:00:00,0.0,L6,80,498.3,2185.5,16.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143305,MOIL-BAL-01,MOIL-BAL-01-BL-00254,2024-05-31T06:00:00,2024-05-31T06:00:00,0.0,L1,24,478.2,1339.4,9.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143311,MOIL-BAL-01,MOIL-BAL-01-BL-00255,2024-06-01T06:00:00,2024-06-01T06:00:00,0.0,L7,88,191.3,588.0,40.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143317,MOIL-BAL-01,MOIL-BAL-01-BL-00256,2024-06-02T06:00:00,2024-06-02T06:00:00,0.0,L4,50,1063.8,1568.9,18.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143323,MOIL-BAL-01,MOIL-BAL-01-BL-00257,2024-06-03T06:00:00,2024-06-03T06:00:00,0.0,L2,78,474.2,918.0,20.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143330,MOIL-BAL-01,MOIL-BAL-01-BL-00258,2024-06-04T06:00:00,2024-06-04T06:00:00,0.0,L7,25,224.6,707.5,35.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143336,MOIL-BAL-01,MOIL-BAL-01-BL-00259,2024-06-05T06:00:00,2024-06-05T06:00:00,0.0,L2,74,483.1,1037.0,23.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143343,MOIL-BAL-01,MOIL-BAL-01-BL-00260,2024-06-06T06:00:00,2024-06-06T06:00:00,0.0,L2,31,353.5,1504.2,13.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143349,MOIL-BAL-01,MOIL-BAL-01-BL-00261,2024-06-07T06:00:00,2024-06-07T06:00:00,0.0,L4,89,394.9,1222.7,13.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143355,MOIL-BAL-01,MOIL-BAL-01-BL-00262,2024-06-08T06:00:00,2024-06-08T06:00:00,0.0,L3,72,152.1,928.7,30.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143362,MOIL-BAL-01,MOIL-BAL-01-BL-00263,2024-06-09T06:00:00,2024-06-09T06:00:00,0.0,L4,20,291.1,3185.7,22.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143367,MOIL-BAL-01,MOIL-BAL-01-BL-00264,2024-06-10T06:00:00,2024-06-10T06:00:00,0.0,L5,21,210.1,1829.9,11.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143375,MOIL-BAL-01,MOIL-BAL-01-BL-00265,2024-06-11T06:00:00,2024-06-11T06:00:00,0.0,L2,22,287.0,1151.8,28.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143381,MOIL-BAL-01,MOIL-BAL-01-BL-00266,2024-06-12T06:00:00,2024-06-12T06:00:00,0.0,L4,50,129.2,1021.2,28.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143387,MOIL-BAL-01,MOIL-BAL-01-BL-00267,2024-06-13T06:00:00,2024-06-13T06:00:00,0.0,L6,45,277.2,661.3,14.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143394,MOIL-BAL-01,MOIL-BAL-01-BL-00268,2024-06-14T06:00:00,2024-06-14T13:49:41.561656,7.83,L2,33,292.0,1771.1,29.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143402,MOIL-BAL-01,MOIL-BAL-01-BL-00269,2024-06-15T06:00:00,2024-06-15T10:12:22.509125,4.21,L7,43,539.9,1649.7,7.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143409,MOIL-BAL-01,MOIL-BAL-01-BL-00270,2024-06-16T06:00:00,2024-06-16T09:22:42.432419,3.38,L2,63,395.6,1219.5,24.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143415,MOIL-BAL-01,MOIL-BAL-01-BL-00271,2024-06-17T06:00:00,2024-06-17T06:00:00,0.0,L6,83,72.8,1194.4,6.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143421,MOIL-BAL-01,MOIL-BAL-01-BL-00272,2024-06-18T06:00:00,2024-06-18T06:00:00,0.0,L8,62,801.2,2040.0,9.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143428,MOIL-BAL-01,MOIL-BAL-01-BL-00273,2024-06-19T06:00:00,2024-06-19T13:30:33.659293,7.51,L2,68,377.8,1996.7,23.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143434,MOIL-BAL-01,MOIL-BAL-01-BL-00274,2024-06-20T06:00:00,2024-06-20T06:00:00,0.0,L8,22,684.2,1075.4,21.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143440,MOIL-BAL-01,MOIL-BAL-01-BL-00275,2024-06-21T06:00:00,2024-06-21T06:00:00,0.0,L1,53,173.6,1871.8,15.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143446,MOIL-BAL-01,MOIL-BAL-01-BL-00276,2024-06-22T06:00:00,2024-06-22T06:00:00,0.0,L6,24,313.7,1184.8,19.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143453,MOIL-BAL-01,MOIL-BAL-01-BL-00277,2024-06-23T06:00:00,2024-06-23T06:00:00,0.0,L4,71,268.9,835.4,14.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143460,MOIL-BAL-01,MOIL-BAL-01-BL-00278,2024-06-24T06:00:00,2024-06-24T15:16:15.241111,9.27,L6,39,408.1,2196.3,4.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143467,MOIL-BAL-01,MOIL-BAL-01-BL-00279,2024-06-25T06:00:00,2024-06-25T10:42:28.467866,4.71,L2,24,191.5,3062.1,27.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143473,MOIL-BAL-01,MOIL-BAL-01-BL-00280,2024-06-26T06:00:00,2024-06-26T07:08:02.660830,1.13,L7,77,212.7,1607.6,18.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143479,MOIL-BAL-01,MOIL-BAL-01-BL-00281,2024-06-27T06:00:00,2024-06-27T06:00:00,0.0,L1,53,527.8,1603.0,12.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143486,MOIL-BAL-01,MOIL-BAL-01-BL-00282,2024-06-28T06:00:00,2024-06-28T06:00:00,0.0,L4,87,177.3,1248.4,22.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143492,MOIL-BAL-01,MOIL-BAL-01-BL-00283,2024-06-29T06:00:00,2024-06-29T06:00:00,0.0,L7,77,245.6,2280.9,5.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143498,MOIL-BAL-01,MOIL-BAL-01-BL-00284,2024-06-30T06:00:00,2024-06-30T13:41:00.398626,7.68,L6,42,217.6,1323.4,16.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143505,MOIL-BAL-01,MOIL-BAL-01-BL-00285,2024-07-01T06:00:00,2024-07-01T09:43:36.041895,3.73,L5,27,401.5,636.9,18.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143511,MOIL-BAL-01,MOIL-BAL-01-BL-00286,2024-07-02T06:00:00,2024-07-02T06:00:00,0.0,L7,82,365.8,1015.0,17.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143517,MOIL-BAL-01,MOIL-BAL-01-BL-00287,2024-07-03T06:00:00,2024-07-03T06:00:00,0.0,L6,72,246.6,523.6,12.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143523,MOIL-BAL-01,MOIL-BAL-01-BL-00288,2024-07-04T06:00:00,2024-07-04T07:49:45.667647,1.83,L3,89,356.6,638.1,18.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143529,MOIL-BAL-01,MOIL-BAL-01-BL-00289,2024-07-05T06:00:00,2024-07-05T06:00:00,0.0,L1,81,129.5,844.6,13.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143535,MOIL-BAL-01,MOIL-BAL-01-BL-00290,2024-07-06T06:00:00,2024-07-06T06:00:00,0.0,L7,20,259.2,729.1,9.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143542,MOIL-BAL-01,MOIL-BAL-01-BL-00291,2024-07-07T06:00:00,2024-07-07T08:01:18.853137,2.02,L5,69,135.3,889.0,39.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143548,MOIL-BAL-01,MOIL-BAL-01-BL-00292,2024-07-08T06:00:00,2024-07-08T06:41:10.783622,0.69,L1,21,750.9,815.4,17.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143554,MOIL-BAL-01,MOIL-BAL-01-BL-00293,2024-07-09T06:00:00,2024-07-09T06:00:00,0.0,L7,45,695.4,1718.9,18.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143560,MOIL-BAL-01,MOIL-BAL-01-BL-00294,2024-07-10T06:00:00,2024-07-10T06:00:00,0.0,L7,49,275.4,2244.9,26.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143566,MOIL-BAL-01,MOIL-BAL-01-BL-00295,2024-07-11T06:00:00,2024-07-11T06:00:00,0.0,L2,61,526.3,1288.9,28.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143574,MOIL-BAL-01,MOIL-BAL-01-BL-00296,2024-07-12T06:00:00,2024-07-12T06:00:00,0.0,L1,24,692.8,3776.6,6.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143580,MOIL-BAL-01,MOIL-BAL-01-BL-00297,2024-07-13T06:00:00,2024-07-13T06:00:00,0.0,L8,52,343.8,1885.7,26.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143586,MOIL-BAL-01,MOIL-BAL-01-BL-00298,2024-07-14T06:00:00,2024-07-14T06:00:00,0.0,L5,78,149.8,1267.0,38.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143592,MOIL-BAL-01,MOIL-BAL-01-BL-00299,2024-07-15T06:00:00,2024-07-15T06:00:00,0.0,L5,80,359.3,2325.8,18.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143600,MOIL-BAL-01,MOIL-BAL-01-BL-00300,2024-07-16T06:00:00,2024-07-16T07:25:43.283454,1.43,L1,86,267.8,1916.9,9.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143606,MOIL-BAL-01,MOIL-BAL-01-BL-00301,2024-07-17T06:00:00,2024-07-17T20:15:42.930480,14.26,L2,42,312.5,3168.8,33.0,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143612,MOIL-BAL-01,MOIL-BAL-01-BL-00302,2024-07-18T06:00:00,2024-07-18T06:00:00,0.0,L6,27,467.1,2172.2,10.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143618,MOIL-BAL-01,MOIL-BAL-01-BL-00303,2024-07-19T06:00:00,2024-07-19T06:00:00,0.0,L6,65,228.9,1477.6,12.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143624,MOIL-BAL-01,MOIL-BAL-01-BL-00304,2024-07-20T06:00:00,2024-07-20T06:00:00,0.0,L6,69,145.2,1830.0,18.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143631,MOIL-BAL-01,MOIL-BAL-01-BL-00305,2024-07-21T06:00:00,2024-07-21T11:53:09.624828,5.89,L5,79,501.2,1528.8,23.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143637,MOIL-BAL-01,MOIL-BAL-01-BL-00306,2024-07-22T06:00:00,2024-07-23T04:12:00.959146,22.2,L4,38,381.2,1770.5,15.3,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143644,MOIL-BAL-01,MOIL-BAL-01-BL-00307,2024-07-23T06:00:00,2024-07-23T11:55:48.986219,5.93,L3,29,403.2,1737.3,25.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143650,MOIL-BAL-01,MOIL-BAL-01-BL-00308,2024-07-24T06:00:00,2024-07-24T06:00:00,0.0,L7,61,64.1,1080.4,4.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143656,MOIL-BAL-01,MOIL-BAL-01-BL-00309,2024-07-25T06:00:00,2024-07-25T06:00:00,0.0,L3,79,434.4,1200.2,16.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143662,MOIL-BAL-01,MOIL-BAL-01-BL-00310,2024-07-26T06:00:00,2024-07-26T06:00:00,0.0,L6,37,561.8,1909.9,27.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143669,MOIL-BAL-01,MOIL-BAL-01-BL-00311,2024-07-27T06:00:00,2024-07-27T16:32:15.989036,10.54,L5,18,317.2,964.5,25.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143675,MOIL-BAL-01,MOIL-BAL-01-BL-00312,2024-07-28T06:00:00,2024-07-28T08:14:39.865277,2.24,L1,29,452.8,2036.1,17.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143682,MOIL-BAL-01,MOIL-BAL-01-BL-00313,2024-07-29T06:00:00,2024-07-29T08:05:03.610734,2.08,L8,52,366.6,1139.6,20.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143688,MOIL-BAL-01,MOIL-BAL-01-BL-00314,2024-07-30T06:00:00,2024-07-30T06:00:00,0.0,L3,43,353.0,1834.2,11.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143694,MOIL-BAL-01,MOIL-BAL-01-BL-00315,2024-07-31T06:00:00,2024-07-31T06:00:00,0.0,L2,58,195.3,2915.1,14.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143700,MOIL-BAL-01,MOIL-BAL-01-BL-00316,2024-08-01T06:00:00,2024-08-01T07:36:54.843219,1.62,L6,70,383.6,1589.3,14.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143706,MOIL-BAL-01,MOIL-BAL-01-BL-00317,2024-08-02T06:00:00,2024-08-02T06:00:00,0.0,L1,25,438.2,1109.5,25.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143712,MOIL-BAL-01,MOIL-BAL-01-BL-00318,2024-08-03T06:00:00,2024-08-03T06:00:00,0.0,L6,76,421.5,1923.3,13.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143718,MOIL-BAL-01,MOIL-BAL-01-BL-00319,2024-08-04T06:00:00,2024-08-04T06:00:00,0.0,L6,75,238.1,1135.9,7.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143725,MOIL-BAL-01,MOIL-BAL-01-BL-00320,2024-08-05T06:00:00,2024-08-06T08:41:04.868909,26.68,L7,26,148.9,1927.6,17.1,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143731,MOIL-BAL-01,MOIL-BAL-01-BL-00321,2024-08-06T06:00:00,2024-08-06T06:00:00,0.0,L4,55,535.6,3017.0,19.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143737,MOIL-BAL-01,MOIL-BAL-01-BL-00322,2024-08-07T06:00:00,2024-08-07T06:00:00,0.0,L3,81,929.1,1060.2,10.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143745,MOIL-BAL-01,MOIL-BAL-01-BL-00323,2024-08-08T06:00:00,2024-08-08T06:00:00,0.0,L1,56,223.2,1038.6,9.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143752,MOIL-BAL-01,MOIL-BAL-01-BL-00324,2024-08-09T06:00:00,2024-08-09T06:00:00,0.0,L6,45,245.3,2416.5,12.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143760,MOIL-BAL-01,MOIL-BAL-01-BL-00325,2024-08-10T06:00:00,2024-08-10T06:00:00,0.0,L3,20,93.4,630.5,20.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143766,MOIL-BAL-01,MOIL-BAL-01-BL-00326,2024-08-11T06:00:00,2024-08-11T06:00:00,0.0,L3,39,154.0,2622.4,20.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143775,MOIL-BAL-01,MOIL-BAL-01-BL-00327,2024-08-12T06:00:00,2024-08-12T13:52:17.027138,7.87,L5,46,378.4,1530.1,10.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143781,MOIL-BAL-01,MOIL-BAL-01-BL-00328,2024-08-13T06:00:00,2024-08-14T00:01:50.180229,18.03,L6,34,129.4,764.9,12.6,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143788,MOIL-BAL-01,MOIL-BAL-01-BL-00329,2024-08-14T06:00:00,2024-08-14T06:00:00,0.0,L4,76,162.3,1414.1,23.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143794,MOIL-BAL-01,MOIL-BAL-01-BL-00330,2024-08-15T06:00:00,2024-08-15T06:00:00,0.0,L1,49,374.4,1790.8,19.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143800,MOIL-BAL-01,MOIL-BAL-01-BL-00331,2024-08-16T06:00:00,2024-08-16T06:00:00,0.0,L1,28,414.0,2561.2,13.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143806,MOIL-BAL-01,MOIL-BAL-01-BL-00332,2024-08-17T06:00:00,2024-08-17T16:45:47.722055,10.76,L8,89,183.6,1887.8,17.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143812,MOIL-BAL-01,MOIL-BAL-01-BL-00333,2024-08-18T06:00:00,2024-08-18T06:00:00,0.0,L8,74,277.4,258.1,22.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143819,MOIL-BAL-01,MOIL-BAL-01-BL-00334,2024-08-19T06:00:00,2024-08-19T09:45:12.600780,3.75,L8,74,578.6,2174.5,9.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143825,MOIL-BAL-01,MOIL-BAL-01-BL-00335,2024-08-20T06:00:00,2024-08-20T06:00:00,0.0,L5,67,233.4,928.7,40.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143831,MOIL-BAL-01,MOIL-BAL-01-BL-00336,2024-08-21T06:00:00,2024-08-21T22:28:12.948942,16.47,L4,52,281.2,3359.0,18.2,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143838,MOIL-BAL-01,MOIL-BAL-01-BL-00337,2024-08-22T06:00:00,2024-08-22T13:42:14.288818,7.7,L5,67,386.9,2692.7,18.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143844,MOIL-BAL-01,MOIL-BAL-01-BL-00338,2024-08-23T06:00:00,2024-08-23T06:00:00,0.0,L3,66,508.7,2055.9,13.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143850,MOIL-BAL-01,MOIL-BAL-01-BL-00339,2024-08-24T06:00:00,2024-08-24T06:00:00,0.0,L6,38,218.3,563.8,16.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143858,MOIL-BAL-01,MOIL-BAL-01-BL-00340,2024-08-25T06:00:00,2024-08-25T10:05:06.350748,4.09,L6,38,443.5,1828.5,15.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143864,MOIL-BAL-01,MOIL-BAL-01-BL-00341,2024-08-26T06:00:00,2024-08-26T06:00:00,0.0,L6,68,332.5,2147.9,25.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143871,MOIL-BAL-01,MOIL-BAL-01-BL-00342,2024-08-27T06:00:00,2024-08-27T19:37:48.796793,13.63,L4,44,377.2,1503.8,25.8,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143877,MOIL-BAL-01,MOIL-BAL-01-BL-00343,2024-08-28T06:00:00,2024-08-28T06:00:00,0.0,L6,77,521.9,574.4,21.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143883,MOIL-BAL-01,MOIL-BAL-01-BL-00344,2024-08-29T06:00:00,2024-08-29T06:00:00,0.0,L5,85,409.7,901.2,7.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143889,MOIL-BAL-01,MOIL-BAL-01-BL-00345,2024-08-30T06:00:00,2024-08-30T06:00:00,0.0,L4,22,336.4,2095.0,12.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143896,MOIL-BAL-01,MOIL-BAL-01-BL-00346,2024-08-31T06:00:00,2024-08-31T10:44:30.747222,4.74,L7,76,209.3,1689.3,32.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143903,MOIL-BAL-01,MOIL-BAL-01-BL-00347,2024-09-01T06:00:00,2024-09-01T09:09:25.320819,3.16,L8,68,286.2,1373.2,12.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143909,MOIL-BAL-01,MOIL-BAL-01-BL-00348,2024-09-02T06:00:00,2024-09-02T06:00:00,0.0,L1,44,213.4,2207.0,27.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143915,MOIL-BAL-01,MOIL-BAL-01-BL-00349,2024-09-03T06:00:00,2024-09-03T06:00:00,0.0,L7,28,113.6,1365.0,19.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143921,MOIL-BAL-01,MOIL-BAL-01-BL-00350,2024-09-04T06:00:00,2024-09-04T06:00:00,0.0,L4,42,253.8,2534.1,32.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143927,MOIL-BAL-01,MOIL-BAL-01-BL-00351,2024-09-05T06:00:00,2024-09-05T06:00:00,0.0,L3,67,127.9,1573.5,11.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143933,MOIL-BAL-01,MOIL-BAL-01-BL-00352,2024-09-06T06:00:00,2024-09-07T02:37:53.305117,20.63,L8,38,180.5,604.0,20.2,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143939,MOIL-BAL-01,MOIL-BAL-01-BL-00353,2024-09-07T06:00:00,2024-09-07T06:00:00,0.0,L4,23,198.4,1024.7,28.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143947,MOIL-BAL-01,MOIL-BAL-01-BL-00354,2024-09-08T06:00:00,2024-09-08T06:00:00,0.0,L7,89,97.9,1408.9,9.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143953,MOIL-BAL-01,MOIL-BAL-01-BL-00355,2024-09-09T06:00:00,2024-09-09T06:00:00,0.0,L3,52,271.5,2051.7,21.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143959,MOIL-BAL-01,MOIL-BAL-01-BL-00356,2024-09-10T06:00:00,2024-09-10T06:00:00,0.0,L3,43,244.2,2667.2,12.0,success
